종목코드,종목명,시장구분,업종,현재가,시가총액,PER,PBR,EPS,BPS,ROE프록시,W52고가,W52저가,선행PER,선행EPS,직전EPS,추정매출,추정영업이익,추정순이익,추정매출YoY,추정영업이익YoY,직전영업이익,직전순이익,직전매출,추정연도,실적연도,추정기준일,투자의견,추정이상,_price_ok,_est_ok
249420,일동제약,KOSPI,제약,16370.0,5179.0,17.56,2.09,932.0,7821.0,11.916634701444828,45050.0,12850.0,,,,,,,,,,,,,,,,False,True,True
056080,유진로봇,KOSDAQ,기계·장비,13430.0,5135.0,-158.0,14.11,-85.0,952.0,-8.928571428571429,49450.0,9650.0,,,,,,,,,,,,,,,,False,True,True
003300,한일홀딩스,KOSPI,비금속,16580.0,5112.0,16.19,0.3,1024.0,54474.0,1.8797958659176857,23800.0,15250.0,,,,,,,,,,,,,,,,False,True,True
033640,네패스,KOSDAQ,전기·전자,22150.0,5108.0,30.81,4.13,719.0,5360.0,13.414179104477611,41150.0,10170.0,,,,,,,,,,,,,,,,False,True,True
009410,태영건설,KOSPI,건설,1714.0,5101.0,7.94,0.84,216.0,2037.0,10.603829160530191,2920.0,1510.0,,,,,,,,,,,,,,,,False,True,True
039130,하나투어,KOSPI,일반서비스,32850.0,5088.0,16.13,3.34,2036.0,9827.0,20.718428818561108,58600.0,30550.0,,,,,,,,,,,,,,,,False,True,True
009520,포스코엠텍,KOSDAQ,금속,12180.0,5072.0,870.0,4.53,14.0,2687.0,0.5210271678451805,23100.0,11370.0,,,,,,,,,,,,,,,,False,True,True
389470,인벤티지랩,KOSDAQ,일반서비스,38100.0,5070.0,-49.87,7.38,-764.0,5163.0,-14.797598295564592,101700.0,28550.0,,,,,,,,,,,,,,,,False,True,True
082270,젬백스,KOSDAQ,기계·장비,11400.0,5047.0,-41.76,8.44,-273.0,1351.0,-20.207253886010363,62400.0,10800.0,,,,,,,,,,,,,,,,False,True,True
211050,인카금융서비스,KOSDAQ,금융,10220.0,5035.0,7.25,2.33,1410.0,4391.0,32.11113641539512,17330.0,8100.0,,,,,,,,,,,,,,,,False,True,True
094800,맵스리얼티,KOSPI, ,5410.0,5022.0,0.0,0.0,0.0,0.0,,8190.0,4345.0,,,,,,,,,,,,,,,,False,True,True
284740,쿠쿠홈시스,KOSPI,일반서비스,22350.0,5015.0,4.2,0.46,5327.0,48373.0,11.01234159551816,31650.0,20150.0,,,,,,,,,,,,,,,,False,True,True
008060,대덕,KOSPI,금융,16000.0,5006.0,158.42,0.9,101.0,17702.0,0.570556999209129,24350.0,7700.0,,,,,,,,,,,,,,,,False,True,True
161000,애경케미칼,KOSPI,화학,10220.0,4972.0,-167.54,0.69,-61.0,14791.0,-0.4124129538232709,19960.0,8430.0,,,,,,,,,,,,,,,,False,True,True
005810,풍산홀딩스,KOSPI,금융,34450.0,4967.0,6.67,0.41,5163.0,84683.0,6.0968553310581814,60900.0,33200.0,,,,,,,,,,,,,,,,False,True,True
015750,성우하이텍,KOSDAQ,운송장비·부품,6180.0,4944.0,2.93,0.29,2110.0,21208.0,9.949075820445115,11990.0,5390.0,,,,,,,,,,,,,,,,False,True,True
365340,성일하이텍,KOSDAQ,화학,38250.0,4942.0,-6.01,3.68,-6364.0,10382.0,-61.29840107879021,85500.0,33500.0,,,,,,,,,,,,,,,,False,True,True
077360,덕산하이메탈,KOSDAQ,전기·전자,10750.0,4884.0,-4.61,2.37,-2333.0,4544.0,-51.342429577464785,21100.0,4035.0,,,,,,,,,,,,,,,,False,True,True
005250,녹십자홀딩스,KOSPI,일반서비스,10380.0,4882.0,-7.4,0.52,-1403.0,19826.0,-7.076566125290023,18010.0,9490.0,,,,,,,,,,,,,,,,False,True,True
451060,1Q 200액티브,KOSPI,ETF(Active/수익증권),42040.0,4856.0,0.0,0.0,0.0,0.0,,49020.0,13330.0,,,,,,,,,,,,,,,,False,True,True
372320,큐로셀,KOSDAQ,일반서비스,31850.0,4849.0,-9.85,91.52,-3232.0,348.0,-928.735632183908,66000.0,26550.0,,,,,,,,,,,,,,,,False,True,True
348210,넥스틴,KOSDAQ,기계·장비,45950.0,4814.0,-195.53,3.12,-235.0,14724.0,-1.596033686498234,100400.0,40600.0,329.62697274031564,139.4,-240.0,913.0,51.0,14.0,36.5,-536.8000000000001,-12.0,-25.0,669.0,2026.12E,2025.12,20260402,매수,False,True,True
377740,바이오노트,KOSPI,제약,4690.0,4778.0,-5.47,0.31,-857.0,15047.0,-5.6954874725858975,6320.0,4240.0,,,,,,,,,,,,,,,,False,True,True
486990,노타,KOSDAQ,IT 서비스,22350.0,4771.0,-22.85,17.35,-978.0,1288.0,-75.93167701863354,65300.0,18560.0,,,,,,,,,,,,,,,,False,True,True
002240,고려제강,KOSPI,금속,17660.0,4768.0,49.61,0.26,356.0,67342.0,0.5286448278934395,28300.0,16560.0,,,,,,,,,,,,,,,,False,True,True
462900,KoAct 바이오헬스케어액티브,KOSPI,ETF(Active/수익증권),16330.0,4768.0,0.0,0.0,0.0,0.0,,25685.0,14705.0,,,,,,,,,,,,,,,,False,True,True
058650,세아홀딩스,KOSPI,금속,112200.0,4760.0,6.95,0.2,16154.0,569956.0,2.8342538722287336,184800.0,105000.0,,,,,,,,,,,,,,,,False,True,True
101160,월덱스,KOSDAQ,전기·전자,28800.0,4755.0,11.6,1.37,2482.0,20992.0,11.823551829268293,35400.0,20050.0,,,,,,,,,,,,,,,,False,True,True
425420,티에프이,KOSDAQ,전기·전자,38400.0,4741.0,24.4,4.08,1574.0,9411.0,16.72510891509935,77700.0,27950.0,,,,,,,,,,,,,,,,False,True,True
001530,DI동일,KOSPI,유통,22800.0,4723.0,-49.35,0.91,-462.0,25027.0,-1.8460063131817634,44050.0,15730.0,,,,,,,,,,,,,,,,False,True,True
272290,이녹스첨단소재,KOSDAQ,전기·전자,23650.0,4715.0,8.24,1.13,2871.0,20895.0,13.740129217516154,44400.0,21650.0,,,,,,,,,,,,,,,,False,True,True
030520,한글과컴퓨터,KOSDAQ,IT 서비스,19390.0,4688.0,13.64,1.26,1422.0,15357.0,9.259621019730416,31150.0,15620.0,,,,,,,,,,,,,,,,False,True,True
145990,삼양사,KOSPI,음식료·담배,45400.0,4682.0,-1.55,0.28,-29380.0,160501.0,-18.305181899178198,59600.0,40750.0,,,,,,,,,,,,,,,,False,True,True
253590,네오셈,KOSDAQ,기계·장비,10650.0,4672.0,87.3,3.8,122.0,2805.0,4.349376114081997,21400.0,7610.0,,,,,,,,,,,,,,,,False,True,True
003030,세아제강지주,KOSPI,금융,112300.0,4651.0,7.35,0.22,15274.0,510476.0,2.9921093254139275,260000.0,108200.0,,,,,,,,,,,,,,,,False,True,True
034950,한국기업평가,KOSDAQ,일반서비스,101700.0,4618.0,18.3,3.43,5556.0,29647.0,18.740513374034474,115000.0,92400.0,,,,,,,,,,,,,,,,False,True,True
104830,원익머트리얼즈,KOSDAQ,화학,36550.0,4608.0,9.46,0.88,3863.0,41679.0,9.268456536865088,56100.0,21450.0,,,,,,,,,,,,,,,,False,True,True
020000,한섬,KOSPI,섬유·의류,21450.0,4607.0,10.41,0.32,2061.0,66913.0,3.08011896044117,28750.0,14180.0,,,,,,,,,,,,,,,,False,True,True
099190,아이센스,KOSDAQ,의료·정밀기기,15990.0,4598.0,-85.97,1.4,-186.0,11419.0,-1.6288641737455118,27600.0,14410.0,,,,,,,,,,,,,,,,False,True,True
119850,지엔씨에너지,KOSDAQ,전기·전자,27800.0,4573.0,11.45,2.05,2428.0,13535.0,17.938677502770595,46750.0,18350.0,,,,,,,,,,,,,,,,False,True,True
475960,토모큐브,KOSDAQ,의료·정밀기기,34100.0,4564.0,-93.42,11.71,-365.0,2912.0,-12.534340659340659,67800.0,22500.0,,,,,,,,,,,,,,,,False,True,True
278280,천보,KOSDAQ,화학,37200.0,4558.0,-6.51,1.02,-5710.0,36443.0,-15.668303926680021,80600.0,35900.0,,,,,,,,,,,,,,,,False,True,True
385720,TIME 코스피액티브,KOSPI,ETF(Active/수익증권),30920.0,4545.0,0.0,0.0,0.0,0.0,,35680.0,11135.0,,,,,,,,,,,,,,,,False,True,True
290550,디케이티,KOSDAQ,전기·전자,22650.0,4530.0,19.54,2.23,1159.0,10140.0,11.429980276134122,34950.0,5990.0,,,,,,,,,,,,,,,,False,True,True
078130,국일제지,KOSDAQ,종이·목재,3995.0,4504.0,-249.69,3.76,-16.0,1063.0,-1.5051740357478833,4575.0,261.0,,,,,,,,,,,,,,,,False,True,True
368770,파이버프로,KOSDAQ,의료·정밀기기,13620.0,4475.0,48.13,9.74,283.0,1398.0,20.243204577968527,29950.0,5280.0,,,,,,,,,,,,,,,,False,True,True
000070,삼양홀딩스,KOSPI,금융,57500.0,4464.0,-2.48,0.22,-23161.0,261061.0,-8.87187285730155,107100.0,51500.0,,,,,,,,,,,,,,,,False,True,True
439960,코스모로보틱스,KOSDAQ,의료·정밀기기,13750.0,4462.0,-16.31,26.24,-843.0,524.0,-160.87786259541986,68500.0,12790.0,,,,,,,,,,,,,,,,False,True,True
214430,아이쓰리시스템,KOSDAQ,전기·전자,61000.0,4457.0,28.96,3.96,2106.0,15407.0,13.669111442850651,137900.0,53500.0,,,,,,,,,,,,,,,,False,True,True
039440,에스티아이,KOSDAQ,기계·장비,28700.0,4451.0,29.47,1.53,974.0,18772.0,5.188578734285105,43200.0,17380.0,,,,,,,,,,,,,,,,False,True,True
399720,가온칩스,KOSDAQ,전기·전자,37450.0,4434.0,-30.23,7.94,-1239.0,4714.0,-26.2834111158252,83200.0,34950.0,,,,,,,,,,,,,,,,False,True,True
348340,뉴로메카,KOSDAQ,기계·장비,35700.0,4430.0,-18.25,29.48,-1956.0,1211.0,-161.5194054500413,139000.0,19990.0,,,,,,,,,,,,,,,,False,True,True
031430,신세계인터내셔날,KOSPI,유통,12630.0,4419.0,104.38,0.52,121.0,24118.0,0.5016999751223152,17130.0,9550.0,,,,,,,,,,,,,,,,False,True,True
014830,유니드,KOSPI,화학,64500.0,4365.0,6.69,0.4,9643.0,162961.0,5.917366731917452,101600.0,60600.0,,,,,,,,,,,,,,,,False,True,True
460930,현대힘스,KOSDAQ,운송장비·부품,12290.0,4364.0,20.35,1.73,604.0,7122.0,8.480763830384722,33450.0,11240.0,,,,,,,,,,,,,,,,False,True,True
340570,티앤엘,KOSDAQ,제약,53000.0,4308.0,11.32,2.11,4684.0,25091.0,18.66804830417281,68000.0,43100.0,,,,,,,,,,,,,,,,False,True,True
001200,유진투자증권,KOSPI,증권,4430.0,4291.0,6.65,0.36,666.0,12331.0,5.401021814937961,6920.0,3105.0,,,,,,,,,,,,,,,,False,True,True
004690,삼천리,KOSPI,전기·가스,118300.0,4290.0,4.3,0.24,27498.0,491062.0,5.599700241517365,176800.0,107600.0,,,,,,,,,,,,,,,,False,True,True
042000,카페24,KOSDAQ,IT 서비스,17700.0,4280.0,10.99,1.61,1611.0,10998.0,14.648117839607202,47650.0,16250.0,,,,,,,,,,,,,,,,False,True,True
019170,신풍제약,KOSPI,제약,8140.0,4267.0,50.88,1.55,160.0,5267.0,3.037782418834251,15900.0,7700.0,,,,,,,,,,,,,,,,False,True,True
460860,동국제강,KOSPI,금속,8570.0,4251.0,0.0,0.0,0.0,0.0,,17710.0,7760.0,,,,,,,,,,,,,,,,False,True,True
219130,타이거일렉,KOSDAQ,전기·전자,67000.0,4231.0,1522.73,7.99,44.0,8388.0,0.5245588936576061,82000.0,11800.0,,,,,,,,,,,,,,,,False,True,True
079940,가비아,KOSDAQ,IT 서비스,31500.0,4228.0,26.99,2.32,1167.0,13565.0,8.603022484334685,36750.0,22250.0,,,,,,,,,,,,,,,,False,True,True
160980,싸이맥스,KOSDAQ,기계·장비,38550.0,4211.0,28.18,2.17,1368.0,17779.0,7.694471005118399,47850.0,11560.0,,,,,,,,,,,,,,,,False,True,True
148070,KIWOOM 국고채10년,KOSPI,ETF(실물복제/수익증권),104965.0,4205.0,0.0,0.0,0.0,0.0,,117925.0,103390.0,,,,,,,,,,,,,,,,False,True,True
327260,RF머트리얼즈,KOSDAQ,전기·전자,49500.0,4205.0,60.96,8.16,812.0,6069.0,13.379469434832755,126600.0,5550.0,33.66888858658686,1470.2,833.1,995.0,168.0,130.0,55.300000000000004,127.4,74.0,71.0,641.0,2026.12E,2025.12,20260626,매수,True,True,True
034310,NICE,KOSPI,일반서비스,11410.0,4194.0,11.24,0.52,1015.0,21761.0,4.664307706447314,15430.0,10660.0,,,,,,,,,,,,,,,,False,True,True
072710,농심홀딩스,KOSPI,금융,90300.0,4188.0,3.65,0.32,24706.0,284823.0,8.674159039122543,143500.0,73600.0,,,,,,,,,,,,,,,,False,True,True
016610,DB증권,KOSPI,증권,9820.0,4168.0,5.12,0.36,1918.0,27483.0,6.978859658698104,19350.0,7970.0,,,,,,,,,,,,,,,,False,True,True
025320,시노펙스,KOSDAQ,전기·전자,4520.0,4166.0,56.5,2.42,80.0,1867.0,4.284949116229245,8330.0,4090.0,,,,,,,,,,,,,,,,False,True,True
215200,메가스터디교육,KOSDAQ,일반서비스,40100.0,4156.0,5.07,0.84,7903.0,48011.0,16.460811064131136,52300.0,35150.0,,,,,,,,,,,,,,,,False,True,True
477850,마키나락스,KOSDAQ,IT 서비스,23400.0,4155.0,-24.79,24.02,-944.0,974.0,-96.91991786447639,83600.0,13420.0,,,,,,,,,,,,,,,,False,True,True
018290,브이티,KOSDAQ,화학,11880.0,4151.0,6.94,1.7,1713.0,6998.0,24.47842240640183,39350.0,10540.0,,,,,,,,,,,,,,,,False,True,True
330860,네패스아크,KOSDAQ,일반서비스,33850.0,4124.0,-14.38,2.49,-2354.0,13574.0,-17.3419773095624,63500.0,13310.0,27.017319818022187,1252.9,280.0,1303.0,259.0,153.0,14.200000000000001,444.3,48.0,34.0,1141.0,2026.12E,2025.12,20260629,매수,True,True,True
381970,케이카,KOSPI,유통,8440.0,4120.0,0.0,0.0,0.0,0.0,,17210.0,8100.0,,,,,,,,,,,,,,,,False,True,True
403550,쏘카,KOSPI,일반서비스,10860.0,4120.0,-19.39,2.16,-560.0,5020.0,-11.155378486055776,21000.0,10240.0,,,,,,,,,,,,,,,,False,True,True
003000,부광약품,KOSPI,제약,4160.0,4104.0,28.3,1.21,147.0,3452.0,4.258400926998841,9890.0,3200.0,,,,,,,,,,,,,,,,False,True,True
004710,한솔테크닉스,KOSPI,전기·전자,10040.0,4079.0,-23.51,0.95,-427.0,10514.0,-4.061251664447404,16430.0,4480.0,,,,,,,,,,,,,,,,False,True,True
041190,우리기술투자,KOSDAQ,금융,4855.0,4078.0,3.69,0.49,1316.0,9971.0,13.198274997492728,13140.0,4415.0,,,,,,,,,,,,,,,,False,True,True
168360,펨트론,KOSDAQ,기계·장비,18600.0,4075.0,-104.49,15.3,-178.0,1216.0,-14.638157894736842,34700.0,9750.0,,,,,,,,,,,,,,,,False,True,True
452260,한화갤러리아,KOSPI,유통,2100.0,4071.0,123.53,0.5,17.0,4193.0,0.4054376341521584,4120.0,999.0,,,,,,,,,,,,,,,,False,True,True
089010,켐트로닉스,KOSDAQ,화학,24250.0,4067.0,39.69,1.73,611.0,14012.0,4.360548101627177,48900.0,20150.0,,,,,,,,,,,,,,,,False,True,True
004700,조광피혁,KOSPI,섬유·의류,61000.0,4056.0,32.17,0.72,1896.0,84592.0,2.241346699451485,87600.0,57600.0,,,,,,,,,,,,,,,,False,True,True
426020,TIME 미국S&P500액티브,KOSPI,ETF(Active/수익증권),35625.0,4019.0,0.0,0.0,0.0,0.0,,37535.0,22300.0,,,,,,,,,,,,,,,,False,True,True
200710,에이디테크놀로지,KOSDAQ,전기·전자,29800.0,4012.0,111.19,2.85,268.0,10456.0,2.5631216526396328,62000.0,18810.0,,,,,,,,,,,,,,,,False,True,True
016590,신대양제지,KOSPI,종이·목재,9900.0,3989.0,17.49,0.49,566.0,20359.0,2.780097254285574,18150.0,8200.0,,,,,,,,,,,,,,,,False,True,True
009900,명신산업,KOSPI,운송장비·부품,7550.0,3961.0,5.8,0.52,1302.0,14406.0,9.037900874635568,14940.0,6600.0,,,,,,,,,,,,,,,,False,True,True
005420,코스모화학,KOSPI,화학,10270.0,3945.0,-13.0,1.79,-790.0,5730.0,-13.787085514834205,21650.0,9560.0,,,,,,,,,,,,,,,,False,True,True
095660,네오위즈,KOSDAQ,IT 서비스,18230.0,3944.0,7.97,0.68,2287.0,26889.0,8.505336754806798,31550.0,16100.0,,,,,,,,,,,,,,,,False,True,True
003280,흥아해운,KOSPI,운송·창고,1639.0,3941.0,12.91,1.54,127.0,1062.0,11.958568738229754,4795.0,1553.0,,,,,,,,,,,,,,,,False,True,True
029530,신도리코,KOSPI,전기·전자,40350.0,3920.0,20.27,0.32,1991.0,124856.0,1.59463702184917,73200.0,38400.0,,,,,,,,,,,,,,,,False,True,True
015360,INVENI,KOSPI,일반서비스,14360.0,3913.0,4.9,0.49,2930.0,29078.0,10.07634637870555,88000.0,13350.0,,,,,,,,,,,,,,,,False,True,True
241770,메카로,KOSDAQ,전기·전자,38350.0,3909.0,30.98,1.86,1238.0,20599.0,6.010000485460459,48000.0,10740.0,,,,,,,,,,,,,,,,False,True,True
047920,HLB제약,KOSDAQ,일반서비스,11820.0,3877.0,83.83,3.1,141.0,3816.0,3.6949685534591192,22250.0,9740.0,,,,,,,,,,,,,,,,False,True,True
033160,엠케이전자,KOSDAQ,전기·전자,16010.0,3874.0,266.83,0.91,60.0,17625.0,0.3404255319148936,37000.0,7680.0,,,,,,,,,,,,,,,,False,True,True
356680,엑스게이트,KOSDAQ,IT 서비스,13570.0,3873.0,96.93,8.72,140.0,1557.0,8.991650610147719,30550.0,6100.0,,,,,,,,,,,,,,,,False,True,True
025980,아난티,KOSDAQ,일반서비스,3975.0,3868.0,-9.16,0.52,-434.0,7660.0,-5.66579634464752,10950.0,3835.0,,,,,,,,,,,,,,,,False,True,True
024850,HLB이노베이션,KOSDAQ,전기·전자,12120.0,3849.0,-10.48,1.66,-1156.0,7282.0,-15.874759681406205,28100.0,1460.0,,,,,,,,,,,,,,,,False,True,True
036620,감성코퍼레이션,KOSDAQ,유통,4250.0,3819.0,13.45,3.51,316.0,1210.0,26.115702479338843,7700.0,3540.0,,,,,,,,,,,,,,,,False,True,True
027410,BGF,KOSPI,금융,3965.0,3795.0,6.42,0.21,618.0,18674.0,3.3094141587233588,5420.0,3605.0,,,,,,,,,,,,,,,,False,True,True
067630,HLB생명과학,KOSDAQ,제약,3110.0,3792.0,-3.8,1.27,-819.0,2440.0,-33.5655737704918,5650.0,2740.0,,,,,,,,,,,,,,,,False,True,True
